city|location|area_sq_ft|num_of_bedrooms|num_of_bathrooms|price_in_rupees
Gujranwala|Garden Town Phase 3 - Block D, Garden Town Phase 3|2723|5|6|32000000
Gujranwala|Master City Housing Scheme, Gujranwala|1362|4|5|15000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17000000
Gujranwala|DC Colony, Gujranwala|2723|5|6|38000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|48500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|32500000
Gujranwala|Citi Housing Society, Gujranwala|5445|6|6|65000000
Gujranwala|Canal View Housing Scheme, Gujranwala|2723|5|6|36000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|18500000
Gujranwala|Canal View Housing Scheme, Gujranwala|2723|5|6|37500000
Gujranwala|Canal View Housing Scheme, Gujranwala|4084|6|6|55000000
Gujranwala|Canal View Housing Scheme, Gujranwala|4084|6|6|55000000
Gujranwala|Citi Housing Society, Gujranwala|5445|6|6|75000000
Gujranwala|DC Colony, Gujranwala|5445|6|6|95000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|27500000
Gujranwala|Garden Town Phase 2 - Block E, Garden Town Phase 2|2723|7|6|34000000
Gujranwala|Palm City Housing Scheme, Gujranwala|2723|4|4|29000000
Gujranwala|Jalil Town, Gujranwala|545|2|2|5500000
Gujranwala|Master City - Block A, Master City Housing Scheme|2723|5|5|25000000
Gujranwala|G Magnolia Park, Gujranwala|1089|2|3|6600000
Gujranwala|G Magnolia Park, Gujranwala|2723|2|4|15500000
Gujranwala|Allama Iqbal Town, Gujranwala|1362|4|4|14000000
Gujranwala|Sialkot Road, Gujranwala|1634|5|3|7000000
Gujranwala|Wapda Town - Block C1, Wapda Town|2995|5|5|33000000
Gujranwala|Royal Palm City - Block D, Royal Palm City|1362|4|4|10000000
Gujranwala|Jalil Town, Gujranwala|1362|5|6|13500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|35000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|37000000
Gujranwala|Garden Town Phase 3 - Block A1, Garden Town Phase 3|1362|5|4|22000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Royal Palm City, Eminabad More|2723|5|6|37500000
Gujranwala|Royal Palm City - Block G, Royal Palm City|2995|5|6|37000000
Gujranwala|DC Colony - Ravi Block, DC Colony|5445|6|6|75000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|18000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|35000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|39900000
Gujranwala|Citi Housing Society, Gujranwala|2995|6|6|46000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|20000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|39000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|16500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|31000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|39500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|51500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|35000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|15000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|39000000
Gujranwala|Citi Housing Society, Gujranwala|1906|5|5|24000000
Gujranwala|Citi Housing Society, Gujranwala|1362|5|4|22500000
Gujranwala|Royal Palm City - Block D, Royal Palm City|1362|4|4|14500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|25000000
Gujranwala|Citi Housing - Phase 2, Citi Housing Society|1362|4|6|21500000
Gujranwala|Citi Housing Phase 1 - Block DD, Citi Housing - Phase 1|1362|4|5|16000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|36500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|36500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|5|27500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|42500000
Gujranwala|Citi Housing Phase 1 - Block DD, Citi Housing - Phase 1|1362|5|5|21000000
Gujranwala|Gulshan Colony, Gujranwala|1362|3|2|6500000
Gujranwala|Citi Housing Society, Gujranwala|1362|2|3|13500000
Gujranwala|Kot Shahan, Gujranwala|817|2|1|2700000
Gujranwala|Citi Housing Society, Gujranwala|1498|4|4|21000000
Gujranwala|Wapda Town, Gujranwala|2723|5|5|35000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|20000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16500000
Gujranwala|DC Colony - Kabul Block, DC Colony|2723|5|5|38000000
Gujranwala|DC Colony, Gujranwala|1362|3|3|22500000
Gujranwala|DC Colony - Sawan Block, DC Colony|1362|4|5|25000000
Gujranwala|DC Colony - Sawan Block, DC Colony|2723|5|6|43500000
Gujranwala|DC Colony - Sawan Block, DC Colony|1362|4|5|25500000
Gujranwala|Citi Housing Society, Gujranwala|5445|6|6|70000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Wapda Town, Gujranwala|2995|6|6|49500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|42500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|35000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|13500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17000000
Gujranwala|DC Colony, Gujranwala|2723|5|6|42000000
Gujranwala|Citi Housing Society, Gujranwala|5445|6|6|70000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|32500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|42500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|5|40000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|38000000
Gujranwala|Gulshan Colony, Gujranwala|545|3|2|5000000
Gujranwala|Canal View Housing Scheme, Gujranwala|2723|6|6|35500000
Gujranwala|DC Colony, Gujranwala|2723|5|5|42000000
Gujranwala|DC Colony, Gujranwala|2723|5|6|46000000
Gujranwala|DC Colony, Gujranwala|2723|5|6|43500000
Gujranwala|DC Colony, Gujranwala|5445|6|6|78000000
Gujranwala|DC Colony, Gujranwala|5445|6|6|72500000
Gujranwala|DC Colony, Gujranwala|5445|6|7|67000000
Gujranwala|DC Colony, Gujranwala|2723|5|6|42500000
Gujranwala|DC Colony, Gujranwala|5445|6|6|79000000
Gujranwala|DC Colony, Gujranwala|5445|6|6|94000000
Gujranwala|DC Colony, Gujranwala|4357|5|6|58000000
Gujranwala|DC Colony, Gujranwala|1362|3|4|22000000
Gujranwala|DC Colony, Gujranwala|2723|5|6|37000000
Gujranwala|DC Colony, Gujranwala|2723|5|6|40000000
Gujranwala|DC Colony, Gujranwala|5445|6|6|91500000
Gujranwala|DC Colony, Gujranwala|2723|5|6|42500000
Gujranwala|DC Colony, Gujranwala|3131|5|6|45000000
Gujranwala|DC Colony, Gujranwala|1362|3|4|23500000
Gujranwala|DC Colony, Gujranwala|2233|3|4|29800000
Gujranwala|DC Colony, Gujranwala|1362|3|4|24500000
Gujranwala|DC Colony, Gujranwala|5445|6|7|78000000
Gujranwala|Master City Housing Scheme, Gujranwala|1362|4|4|15000000
Gujranwala|Sui Gas Road, Gujranwala|5445|7|6|45000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17000000
Gujranwala|DHA Defence, Gujranwala|1634|4|5|14000000
Gujranwala|DHA Defence, Gujranwala|2723|5|5|22500000
Gujranwala|DHA Defence, Gujranwala|2723|5|5|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|13500000
Gujranwala|Garden Town, Gujranwala|5445|5|6|70000000
Gujranwala|Citi Housing Society, Gujranwala|1362|5|5|22500000
Gujranwala|DC Colony - Kaghan Block, DC Colony|6534|6|6|70000000
Gujranwala|DC Colony - Sawan Block, DC Colony|1362|3|4|23000000
Gujranwala|DC Colony, Gujranwala|5445|5|6|63000000
Gujranwala|DC Colony, Gujranwala|5990|6|6|55000000
Gujranwala|Allama Iqbal Town, Gujranwala|1089|5|4|15000000
Gujranwala|Canal View Housing Scheme, Gujranwala|2723|5|6|37500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|35000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|35000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Master City Housing Scheme, Gujranwala|1362|4|4|11500000
Gujranwala|Sui Gas Road, Gujranwala|1634|7|6|17500000
Gujranwala|DC Colony - Mehran Block, DC Colony|2723|6|4|40000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|13500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|17500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|15000000
Gujranwala|Citi Housing Society, Gujranwala|5445|6|6|60000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|39500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|35000000
Gujranwala|Jalil Town, Gujranwala|1089|6|6|11000000
Gujranwala|Garden Town Phase 2, Garden Town|2723|5|6|40000000
Gujranwala|Canal View - Sector 3, Canal View Housing Scheme|4084|9|0|68000000
Gujranwala|Citi Housing Society, Gujranwala|2995|5|6|30000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|16500000
Gujranwala|Citi Housing Society, Gujranwala|1906|5|5|24000000
Gujranwala|Master City Housing Scheme, Gujranwala|1362|3|4|14900000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|33000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Master City Housing Scheme, Gujranwala|2723|5|5|34900000
Gujranwala|Canal View Housing Scheme, Gujranwala|2723|5|6|35000000
Gujranwala|Model Town, Gujranwala|2723|10|6|51000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|27000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|21000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|50000000
Gujranwala|DHA Defence, Gujranwala|2723|5|6|22500000
Gujranwala|Citi Housing Society, Gujranwala|5445|7|6|84500000
Gujranwala|Canal View Housing Scheme, Gujranwala|2723|5|6|40000000
Gujranwala|Palm City Housing Scheme, Gujranwala|1362|4|4|15500000
Gujranwala|DC Colony, Gujranwala|1362|4|5|26000000
Gujranwala|DC Colony, Gujranwala|5445|6|6|88500000
Gujranwala|DC Colony, Gujranwala|5445|6|6|89500000
Gujranwala|Palm City Housing Scheme, Gujranwala|1362|4|4|16500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|28000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|42000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|42500000
Gujranwala|Canal View Housing Scheme, Gujranwala|2723|6|6|38000000
Gujranwala|Royal Palm City - Block D, Royal Palm City|1362|4|4|16000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|20000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|40000000
Gujranwala|DHA Defence, Gujranwala|1634|4|3|14000000
Gujranwala|Palm City Housing Scheme, Gujranwala|2995|6|6|37500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|16500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|50000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|38000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19900000
Gujranwala|Palm City Housing Scheme, Gujranwala|2995|6|6|37500000
Gujranwala|Jalil Town, Gujranwala|871|4|3|6200000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|39000000
Gujranwala|Palm City Housing Scheme, Gujranwala|1362|4|4|15500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Jalil Town, Gujranwala|1470|5|6|13500000
Gujranwala|Wapda Town, Gujranwala|2723|5|6|38500000
Gujranwala|Citi Housing Phase 1 - Block AA, Citi Housing - Phase 1|2723|5|6|36500000
Gujranwala|Wapda Town, Gujranwala|5445|3|4|57500000
Gujranwala|Wapda Town, Gujranwala|5445|5|6|62500000
Gujranwala|Canal View Housing Scheme, Gujranwala|5445|5|6|65000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|15500000
Gujranwala|Wapda Town, Gujranwala|2723|6|6|45000000
Gujranwala|Ajwa City - Block A1, Ajwa City|1906|6|4|11000000
Gujranwala|Citi Housing Society, Gujranwala|1362|0|0|21000000
Gujranwala|Citi Housing Society, Gujranwala|1906|5|6|25000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|49000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|49000000
Gujranwala|Rahwali Cantt, Gujranwala|1362|4|5|10000000
Gujranwala|Gujranwala Bypass, Gujranwala|4084|6|6|60000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|26500000
Gujranwala|Wapda Town - Block C2, Wapda Town|2723|5|6|31000000
Gujranwala|DC Colony, Gujranwala|6534|6|6|65000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|14500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|16500000
Gujranwala|Hashim Colony, Gujranwala|545|2|2|4600000
Gujranwala|Garden Town, Gujranwala|1362|5|5|19000000
Gujranwala|Wapda Town, Gujranwala|2723|5|6|38500000
Gujranwala|Wapda Town, Gujranwala|2723|5|6|29500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|27000000
Gujranwala|Zahid Colony, Gujranwala|1089|4|4|8700000
Gujranwala|DC Colony - Sawan Block, DC Colony|1362|3|4|19500000
Gujranwala|Citi Housing - Phase 1, Citi Housing Society|2723|5|6|28500000
Gujranwala|Wapda Town, Gujranwala|5445|5|6|110000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|18500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|42500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16500000
Gujranwala|Ajwa City - Block A, Ajwa City|1634|5|4|13000000
Gujranwala|Fazaia Housing Scheme, Gujranwala Bypass|1362|3|4|14800000
Gujranwala|Garden Town Phase 3 - Block F, Garden Town Phase 3|1362|4|4|20000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|39500000
Gujranwala|Master City Housing Scheme, Gujranwala|1362|4|3|13800000
Gujranwala|Master City Housing Scheme, Gujranwala|1362|4|3|13500000
Gujranwala|Allah Buksh Colony, Gujranwala|735|2|1|5000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|39000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|27500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Allama Iqbal Town, Gujranwala|1362|5|6|15500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|17000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|18500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|22500000
Gujranwala|Wapda Town, Gujranwala|2723|5|5|22500000
Gujranwala|Citi Housing Society, Gujranwala|2859|6|6|49500000
Gujranwala|Royal Palm City - Block G, Royal Palm City|2723|5|6|35000000
Gujranwala|Palm City Housing Scheme, Gujranwala|1362|4|4|16000000
Gujranwala|Citi Housing Phase 1 - Block EE, Citi Housing - Phase 1|1362|5|5|16500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|16000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|28500000
Gujranwala|DC Road, Gujranwala|1089|4|4|10500000
Gujranwala|DHA Defence, Gujranwala|1362|3|3|12500000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|5|39000000
Gujranwala|Garden Town, Gujranwala|1906|5|6|27000000
Gujranwala|DHA Defence, Gujranwala|1362|3|3|12500000
Gujranwala|Palm City Housing Scheme, Gujranwala|1362|0|0|16000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Rahwali, Gujranwala|545|0|0|3000000
Gujranwala|Master City Housing Scheme, Gujranwala|1906|5|4|13000000
Gujranwala|Citi Housing Society, Gujranwala|2723|5|6|39000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|19000000
Gujranwala|Master City Housing Scheme, Gujranwala|2723|5|5|24900000
Gujranwala|Popular Nursery Town, Gujranwala|817|4|4|14500000
Gujranwala|Al-Mansoora Housing Society, Rahwali Cantt|2723|5|6|30000000
Gujranwala|DC Colony - Sawan Block, DC Colony|2723|5|6|40000000
Gujranwala|Wapda Town, Gujranwala|2723|3|3|23500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|20000000
Gujranwala|Eminabad Road, Gujranwala|2315|6|4|18000000
Gujranwala|DC Colony, Gujranwala|2723|6|6|46000000
Gujranwala|DC Colony, Gujranwala|1362|4|4|21500000
Gujranwala|DC Colony, Gujranwala|1634|4|4|22500000
Gujranwala|G Magnolia Park, Gujranwala|2723|6|5|25000000
Gujranwala|Citi Housing - Phase 1, Citi Housing Society|2723|5|6|49000000
Gujranwala|DHA Defence, Gujranwala|1362|4|4|12500000
Gujranwala|Kashmir Road, Gujranwala|1362|5|4|15000000
Gujranwala|Satellite Town, Gujranwala|5445|0|5|110000000
Gujranwala|Satellite Town, Gujranwala|1906|4|3|23000000
Gujranwala|Satellite Town, Gujranwala|953|4|4|15000000
Gujranwala|Satellite Town, Gujranwala|5990|10|6|150000000
Gujranwala|Rahwali Cantt, Gujranwala|2723|4|4|45000000
Gujranwala|Rahwali Cantt, Gujranwala|2723|5|5|47500000
Gujranwala|Rahwali Cantt, Gujranwala|5445|5|5|90000000
Gujranwala|Rahwali Cantt, Gujranwala|5445|5|5|90000000
Gujranwala|Rahwali Cantt, Gujranwala|5445|5|5|60000000
Gujranwala|Green Town, Gujranwala|1470|6|6|15000000
Gujranwala|Green Town, Gujranwala|1824|6|6|17000000
Gujranwala|Sui Gas Road, Gujranwala|817|4|4|9500000
Gujranwala|Sui Gas Road, Gujranwala|545|3|3|7200000
Gujranwala|Citi Housing Society, Gujranwala|5445|5|6|55000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|4|14500000
Gujranwala|Chan Da Qila, Gujranwala|817|3|3|5000000
Gujranwala|Citi Housing Society, Gujranwala|1362|6|6|16500000
Gujranwala|Citi Housing Society, Gujranwala|5445|6|6|75000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|19500000
Gujranwala|DHA Defence, Gujranwala|1634|5|5|14000000
Gujranwala|DHA Defence, Gujranwala|1362|4|5|12500000
Gujranwala|DHA Defence, Gujranwala|2723|5|6|22500000
Gujranwala|DHA Defence, Gujranwala|1634|3|3|14000000
Gujranwala|DHA Defence, Gujranwala|1362|3|3|12500000
Gujranwala|DHA Defence, Gujranwala|2723|5|6|22500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|30000000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|42500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|17500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|16500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|32500000
Gujranwala|Citi Housing Society, Gujranwala|2723|6|6|28000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|16000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|14500000
Gujranwala|DHA Defence, Gujranwala|1362|4|3|12500000
Gujranwala|DHA Defence, Gujranwala|2723|5|6|22500000
Gujranwala|DHA Defence, Gujranwala|1362|3|3|12500000
Gujranwala|DHA Defence, Gujranwala|2723|5|6|22500000
Gujranwala|DHA Defence, Gujranwala|1634|3|3|14000000
Gujranwala|DHA Defence, Gujranwala|1362|3|3|12500000
Gujranwala|Garden Town Phase 3, Garden Town|1362|4|4|19000000
Gujranwala|Garden Town Phase 3 - Block E, Garden Town Phase 3|2723|5|6|21000000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|14500000
Gujranwala|Citi Housing Society, Gujranwala|1362|4|5|16500000
